,locationID,locationName,location,city,state,country,zipCode,phoneNumber,website,latitude,longitude,hoursOperation,providerCategory
0,fb462fd5-aa0c-4fbd-a37d-f56d87d6603c,ABC Medical Center Mexico,"Av. Carlos Fernández Graef 154, Santa Fe, Contadero, Cuajimalpa de Morelos, 05330 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525511031600,https://centromedicoabc.com/,19.3563426,-99.2823717,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
1,c4d4fb99-6c6e-495f-8e4d-82fb03ff8978,Amerimed Hospital,"Av. Tulum sur no.260 Manzanas 4, 5 y 9, 7, 77500 Cancún, Q.R., Mexico",Cancún,,Mexico,,529988813400,http://www.amerimedcancun.com/,21.1455722,-86.82345769999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
2,d0d6f0bc-9776-4a42-a3d6-f01c58bf39d2,Angeles Health International,"Paseo de los Héroes 10999, Zona Urbana Rio Tijuana, 22010 Tijuana, B.C., Mexico",Tijuana,,Mexico,,526646351800,https://hospitalesangeles.com/tijuana/,32.5180514,-117.0079136,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
3,092e47bb-0ab8-45ef-8681-2ff9b5ffbc6f,Cancun General Hospital 'Jesus Kumate Rodriguez',"Calle Paseo de las Amapolas, M. 11, Lotes 1110-25, San Miguel 247, 77516 Cancún, Q.R., Mexico",Cancún,,Mexico,,529982340000,http://www.salud.qroo.gob.mx/portal/hospitales/cancun/,21.1961633,-86.8763503,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
4,ed401b9e-037d-4d8a-898e-0e4397788883,Centro Medico ABC,"Av. Carlos Fernández Graef 154, Santa Fe, Contadero, Cuajimalpa de Morelos, 05330 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525511031600,https://centromedicoabc.com/,19.3563426,-99.2823717,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
5,ce565549-3ffc-4433-adfe-3a854a8d45fa,Centro Medico ABC Campus Santa Fe,"Av. Carlos Fernández Graef 154, Santa Fe, Contadero, Cuajimalpa de Morelos, 05330 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525511031600,https://centromedicoabc.com/,19.3563426,-99.2823717,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
6,329612f0-21d4-47c5-9ad0-6797a6ab5caa,"Centro Medico ABC, External Office","Av. Carlos Fernández Graef 154, Santa Fe, Contadero, Cuajimalpa de Morelos, 05330 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525511031600,https://centromedicoabc.com/,19.3563426,-99.2823717,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
7,be90ab6b-273c-4762-a0b7-0b145f6329f3,Centro Médico ABC Campus Observatorio,"Sur 136 116, Las Américas, Álvaro Obregón, 01120 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525552711665,https://centromedicoabc.com/,19.4003504,-99.2038654,,Hospitals
8,f2a53ad8-6d4a-408f-af97-b97ccda1971a,Clinica Sobrino,"Calle Norte 31, Supermanzana 63, 63, 77513 Cancún, Q.R., Mexico",Cancún,,Mexico,,529988842516,,21.1687838,-86.83387049999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
9,a728b8a4-a03a-4888-9a03-c423a0190ce6,Costamed Tulum,"Calle 3 Sur s/n-Lote 8, Villas Tulum, 77760 Tulum, Q.R., Mexico",Tulum,,Mexico,,529841240830,,20.2154242,-87.4503028,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
